id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23
38,2.1,82.0666666666667,172.033333333333,337.05,407.066666666667,482.033333333333,552.033333333333,632.05,722.033333333333,,,,,,,,,,,,,,
39,62.0666666666667,152.05,247.05,312.016666666667,382.05,447.05,457.033333333333,527.016666666667,762.033333333333,842.05,927.1,,,,,,,,,,,,
40,2.1,147.033333333333,242.05,317.033333333333,322.033333333333,397.05,467.05,532.033333333333,602.033333333333,662.066666666667,742.05,822.033333333333,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,
42,772.05,832.033333333333,,,,,,,,,,,,,,,,,,,,,
43,52.05,512.033333333333,552.033333333333,632.05,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,
45,27.0666666666667,132.05,152.05,192.05,227.083333333333,382.05,587.05,897.05,922.066666666667,977.116666666667,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,
47,2.1,142.05,162.05,427.066666666667,787.016666666667,857.1,,,,,,,,,,,,,,,,,
48,27.0666666666667,132.05,222.05,307.05,397.05,467.05,562.05,627.066666666667,712.033333333333,797.016666666667,902.066666666667,,,,,,,,,,,,
49,147.033333333333,212.066666666667,242.05,317.033333333333,332.033333333333,397.05,462.083333333333,532.033333333333,597.033333333333,637.05,687.066666666667,767.05,852.016666666667,927.1,,,,,,,,,
50,117.083333333333,252.066666666667,442.05,522.05,582.033333333333,917.066666666667,,,,,,,,,,,,,,,,,
51,62.0666666666667,247.05,412.05,,,,,,,,,,,,,,,,,,,,
52,172.033333333333,342.05,402.083333333333,482.033333333333,567.033333333333,722.033333333333,857.1,867.033333333333,,,,,,,,,,,,,,,
53,927.1,,,,,,,,,,,,,,,,,,,,,,
54,,,,,,,,,,,,,,,,,,,,,,,
55,2.1,7.13333333333333,492.083333333333,537.05,622.066666666667,782.05,817.033333333333,,,,,,,,,,,,,,,,
56,267.033333333333,337.05,422.083333333333,522.05,552.033333333333,712.033333333333,807.033333333333,827.066666666667,877.033333333333,,,,,,,,,,,,,,
57,2.1,97.0666666666667,222.05,1042.15,,,,,,,,,,,,,,,,,,,
58,182.066666666667,317.033333333333,402.083333333333,547.083333333333,732.066666666667,,,,,,,,,,,,,,,,,,
59,132.05,442.05,502.066666666667,572.05,642.066666666667,717.05,787.016666666667,852.016666666667,,,,,,,,,,,,,,,
60,2.1,37.0833333333333,62.0666666666667,437.066666666667,537.05,617.033333333333,702.066666666667,707.016666666667,787.016666666667,872.033333333333,,,,,,,,,,,,,
61,17.05,242.05,247.05,,,,,,,,,,,,,,,,,,,,
62,77.0666666666667,,,,,,,,,,,,,,,,,,,,,,
63,2.1,52.05,157.033333333333,197.05,237.066666666667,242.05,252.066666666667,322.033333333333,407.066666666667,517.05,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,
65,7.13333333333333,47.0833333333333,162.05,237.066666666667,307.05,652.016666666667,662.066666666667,792.05,1062.1,,,,,,,,,,,,,,
66,17.05,77.0666666666667,102.1,162.05,247.05,327.05,372.066666666667,422.083333333333,437.066666666667,497.033333333333,572.05,632.05,692.083333333333,707.016666666667,787.016666666667,807.033333333333,862.05,917.066666666667,932.066666666667,,,,
67,2.1,97.0666666666667,377.05,457.033333333333,537.05,612.05,647.05,792.05,957.083333333333,,,,,,,,,,,,,,
68,162.05,252.066666666667,347.033333333333,387.05,432.083333333333,487.066666666667,502.066666666667,682.05,787.016666666667,857.1,927.1,,,,,,,,,,,,
69,282.05,367.066666666667,607.066666666667,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,
72,207.05,267.033333333333,297.05,357.066666666667,442.05,507.066666666667,687.066666666667,922.066666666667,,,,,,,,,,,,,,,
73,2.1,182.066666666667,262.05,412.05,477.05,627.066666666667,712.033333333333,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,
75,72.0333333333333,397.05,402.083333333333,487.066666666667,552.033333333333,677.05,727.066666666667,827.066666666667,832.033333333333,847.083333333333,907.05,,,,,,,,,,,,
76,232.066666666667,617.033333333333,622.066666666667,,,,,,,,,,,,,,,,,,,,
77,42.0833333333333,137.066666666667,377.05,502.066666666667,642.066666666667,652.016666666667,697.083333333333,712.033333333333,782.05,837.033333333333,922.066666666667,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,
81,57.0833333333333,212.066666666667,262.05,287.033333333333,362.05,367.066666666667,502.066666666667,642.066666666667,657.05,662.066666666667,717.05,772.05,782.05,852.016666666667,862.05,882.066666666667,,,,,,,
82,2.1,22.0833333333333,132.05,232.066666666667,402.083333333333,442.05,552.033333333333,627.066666666667,712.033333333333,787.016666666667,872.033333333333,957.083333333333,,,,,,,,,,,
83,102.1,212.066666666667,302.066666666667,657.05,,,,,,,,,,,,,,,,,,,
84,27.0666666666667,122.066666666667,147.033333333333,427.066666666667,747.033333333333,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,
89,157.033333333333,252.066666666667,352.083333333333,367.066666666667,497.033333333333,567.033333333333,652.016666666667,717.05,797.016666666667,872.033333333333,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,
91,87.0666666666667,172.033333333333,257.05,262.05,332.033333333333,422.083333333333,497.033333333333,567.033333333333,642.066666666667,722.033333333333,787.016666666667,797.016666666667,887.05,962.05,,,,,,,,,
92,17.05,87.0666666666667,112.1,177.05,212.066666666667,267.033333333333,367.066666666667,427.066666666667,507.066666666667,582.033333333333,657.05,862.05,887.05,992.05,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,
97,347.033333333333,667.033333333333,1027.1,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,
100,42.0833333333333,307.05,382.05,447.05,532.033333333333,597.033333333333,687.066666666667,,,,,,,,,,,,,,,,
101,32.0666666666667,117.083333333333,,,,,,,,,,,,,,,,,,,,,
102,2.1,62.0666666666667,702.066666666667,782.05,932.066666666667,,,,,,,,,,,,,,,,,,
103,337.05,692.083333333333,1002.11666666667,,,,,,,,,,,,,,,,,,,,
104,87.0666666666667,197.05,277.033333333333,372.066666666667,457.033333333333,472.05,522.05,597.033333333333,672.033333333333,752.05,822.033333333333,892.05,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,
107,87.2333333333333,107.25,182.233333333333,202.233333333333,267.2,312.183333333333,422.25,572.216666666667,637.216666666667,702.233333333333,922.233333333333,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,
109,282.216666666667,307.2,357.233333333333,427.233333333333,542.233333333333,562.216666666667,612.216666666667,647.216666666667,702.233333333333,717.216666666667,737.2,792.2,882.233333333333,962.216666666667,1037.28333333333,1082.25,,,,,,,
110,237.233333333333,327.216666666667,422.25,482.2,582.2,667.2,747.2,827.233333333333,902.233333333333,,,,,,,,,,,,,,
111,337.2,397.216666666667,482.2,577.233333333333,632.216666666667,722.183333333333,797.183333333333,862.216666666667,932.233333333333,,,,,,,,,,,,,,
112,187.233333333333,277.2,362.216666666667,442.216666666667,532.2,612.216666666667,652.183333333333,772.216666666667,887.2,,,,,,,,,,,,,,
113,52.2166666666667,142.233333333333,222.216666666667,297.233333333333,372.233333333333,397.216666666667,507.216666666667,572.216666666667,647.216666666667,722.183333333333,787.183333333333,802.2,857.266666666667,952.266666666667,,,,,,,,,
114,152.216666666667,232.233333333333,297.233333333333,377.2,452.216666666667,522.216666666667,532.2,537.216666666667,632.216666666667,712.2,752.216666666667,777.233333333333,847.25,922.233333333333,,,,,,,,,
115,222.216666666667,367.233333333333,452.216666666667,577.233333333333,642.233333333333,732.233333333333,832.2,937.266666666667,,,,,,,,,,,,,,,
116,82.2333333333333,182.233333333333,272.233333333333,357.233333333333,437.233333333333,532.2,677.216666666667,762.2,832.2,902.233333333333,,,,,,,,,,,,,
117,102.283333333333,157.2,192.216666666667,257.216666666667,282.216666666667,332.2,367.233333333333,427.233333333333,462.25,497.2,567.2,627.233333333333,647.216666666667,697.25,717.216666666667,857.266666666667,862.216666666667,867.2,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,
119,92.2333333333333,107.25,187.233333333333,217.183333333333,287.216666666667,372.233333333333,457.216666666667,537.216666666667,567.2,607.233333333333,617.183333333333,687.233333333333,702.233333333333,772.216666666667,777.233333333333,842.2,882.233333333333,912.216666666667,932.233333333333,,,,
120,47.2333333333333,127.233333333333,162.233333333333,207.216666666667,352.25,437.233333333333,502.216666666667,642.233333333333,792.2,887.2,,,,,,,,,,,,,
121,77.2333333333333,157.2,232.233333333333,322.2,382.216666666667,442.216666666667,502.216666666667,577.233333333333,637.216666666667,712.2,782.2,807.2,812.2,877.2,932.233333333333,,,,,,,,
122,117.25,207.216666666667,222.216666666667,282.216666666667,387.216666666667,467.216666666667,522.216666666667,607.233333333333,732.233333333333,752.216666666667,867.2,,,,,,,,,,,,
123,27.2333333333333,167.233333333333,182.233333333333,352.25,372.233333333333,577.233333333333,672.2,772.216666666667,,,,,,,,,,,,,,,
124,72.2,182.233333333333,262.216666666667,342.216666666667,417.25,512.2,592.216666666667,672.2,737.2,817.2,822.2,892.216666666667,907.216666666667,,,,,,,,,,
125,97.25,192.216666666667,282.216666666667,297.233333333333,372.233333333333,457.216666666667,472.216666666667,537.216666666667,617.183333333333,637.216666666667,897.216666666667,,,,,,,,,,,,
126,2.26666666666667,112.266666666667,137.233333333333,192.216666666667,267.2,342.216666666667,412.216666666667,477.216666666667,552.2,622.233333333333,682.2,697.25,762.2,797.183333333333,812.2,827.233333333333,897.216666666667,,,,,,
127,77.2333333333333,177.216666666667,252.233333333333,322.2,367.233333333333,382.216666666667,462.25,537.216666666667,617.183333333333,682.2,752.216666666667,812.2,,,,,,,,,,,
128,137.233333333333,342.216666666667,447.216666666667,532.2,622.233333333333,697.25,777.233333333333,852.166666666667,927.266666666667,1007.25,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,
130,112.266666666667,217.183333333333,322.2,397.216666666667,472.216666666667,567.2,652.183333333333,737.2,802.2,827.233333333333,877.2,892.216666666667,,,,,,,,,,,
131,72.2,157.2,252.233333333333,322.2,392.233333333333,472.216666666667,557.216666666667,607.233333333333,717.216666666667,777.233333333333,847.25,,,,,,,,,,,,
132,2.26666666666667,57.2333333333333,67.2,152.216666666667,222.216666666667,292.2,312.183333333333,437.233333333333,517.216666666667,542.233333333333,582.2,677.216666666667,847.25,,,,,,,,,,
133,2.26666666666667,167.233333333333,237.233333333333,327.216666666667,407.233333333333,492.25,567.2,642.233333333333,712.2,747.2,857.266666666667,882.233333333333,952.266666666667,,,,,,,,,,
134,72.2,202.233333333333,292.2,387.216666666667,407.233333333333,462.25,547.233333333333,672.2,747.2,857.266666666667,927.266666666667,1002.28333333333,,,,,,,,,,,
135,152.216666666667,262.216666666667,332.2,427.233333333333,502.216666666667,577.233333333333,642.233333333333,657.216666666667,732.233333333333,797.183333333333,872.2,962.216666666667,,,,,,,,,,,
136,217.183333333333,247.216666666667,347.2,382.216666666667,397.216666666667,402.25,427.233333333333,442.216666666667,487.233333333333,492.25,517.216666666667,682.2,817.2,842.2,,,,,,,,,
137,342.216666666667,867.2,,,,,,,,,,,,,,,,,,,,,
138,87.2333333333333,177.216666666667,262.216666666667,332.2,407.233333333333,477.216666666667,547.233333333333,617.183333333333,707.183333333333,772.216666666667,817.2,847.25,907.216666666667,917.233333333333,1037.28333333333,,,,,,,,
139,312.183333333333,427.233333333333,512.2,597.2,672.2,722.183333333333,762.2,842.2,1012.3,,,,,,,,,,,,,,
140,2.26666666666667,92.2333333333333,187.233333333333,262.216666666667,332.2,,,,,,,,,,,,,,,,,,
141,2.26666666666667,77.2333333333333,267.2,332.2,387.216666666667,402.25,472.216666666667,527.2,547.233333333333,552.2,672.2,737.2,802.2,,,,,,,,,,
142,192.216666666667,292.2,372.233333333333,447.216666666667,457.216666666667,547.233333333333,607.233333333333,687.233333333333,757.216666666667,827.233333333333,897.216666666667,912.216666666667,,,,,,,,,,,
143,67.2,162.233333333333,247.216666666667,277.2,332.2,407.233333333333,472.216666666667,557.216666666667,622.233333333333,707.183333333333,757.216666666667,907.216666666667,982.233333333333,,,,,,,,,,
144,467.216666666667,557.216666666667,647.216666666667,742.216666666667,,,,,,,,,,,,,,,,,,,
145,127.233333333333,147.2,227.25,287.216666666667,347.2,422.25,487.233333333333,587.216666666667,652.183333333333,732.233333333333,812.2,912.216666666667,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,
148,37.25,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,
150,52.2166666666667,147.2,232.233333333333,312.183333333333,392.233333333333,452.216666666667,457.216666666667,632.216666666667,637.216666666667,687.233333333333,1097.26666666667,,,,,,,,,,,,
151,117.25,217.183333333333,307.2,387.216666666667,467.216666666667,547.233333333333,567.2,642.233333333333,752.216666666667,,,,,,,,,,,,,,
152,117.25,212.216666666667,297.233333333333,302.233333333333,347.2,372.233333333333,392.233333333333,432.25,497.2,567.2,637.216666666667,727.216666666667,782.2,837.2,917.233333333333,,,,,,,,
153,62.2333333333333,227.25,342.216666666667,397.216666666667,417.25,512.2,587.216666666667,757.216666666667,837.2,907.216666666667,,,,,,,,,,,,,
154,182.233333333333,202.233333333333,297.233333333333,367.233333333333,442.216666666667,512.2,522.216666666667,582.2,602.2,682.2,752.216666666667,,,,,,,,,,,,
155,172.2,257.216666666667,347.2,422.25,,,,,,,,,,,,,,,,,,,
156,397.216666666667,507.216666666667,,,,,,,,,,,,,,,,,,,,,
157,2.26666666666667,142.233333333333,157.2,172.2,267.2,422.25,502.216666666667,557.216666666667,587.216666666667,652.183333333333,667.2,737.2,772.216666666667,,,,,,,,,,
158,517.216666666667,652.183333333333,867.2,907.216666666667,947.216666666667,,,,,,,,,,,,,,,,,,
159,2.26666666666667,52.2166666666667,147.2,162.233333333333,317.2,412.216666666667,452.216666666667,617.183333333333,727.216666666667,957.266666666667,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,
161,117.25,147.2,242.216666666667,327.216666666667,412.216666666667,502.216666666667,572.216666666667,652.183333333333,732.233333333333,802.2,892.216666666667,1047.28333333333,,,,,,,,,,,
162,17.2166666666667,57.2333333333333,147.2,232.233333333333,322.2,517.216666666667,672.2,777.233333333333,782.2,902.233333333333,,,,,,,,,,,,,
163,2.26666666666667,7.3,102.283333333333,112.266666666667,197.216666666667,222.216666666667,277.2,372.233333333333,457.216666666667,542.233333333333,627.233333333333,702.233333333333,787.183333333333,947.216666666667,,,,,,,,,
164,252.233333333333,282.216666666667,567.2,,,,,,,,,,,,,,,,,,,,
165,57.2333333333333,197.216666666667,,,,,,,,,,,,,,,,,,,,,
166,72.2,162.233333333333,182.233333333333,262.216666666667,352.25,1002.28333333333,,,,,,,,,,,,,,,,,
167,257.216666666667,337.2,422.25,497.2,577.233333333333,652.183333333333,752.216666666667,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,
170,117.25,207.216666666667,292.2,367.233333333333,442.216666666667,512.2,587.216666666667,742.216666666667,847.25,917.233333333333,,,,,,,,,,,,,
171,2.26666666666667,77.2333333333333,172.2,272.233333333333,367.233333333333,437.233333333333,527.2,632.216666666667,712.2,802.2,947.216666666667,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,
173,2.26666666666667,202.233333333333,282.216666666667,357.233333333333,407.233333333333,507.216666666667,552.2,572.216666666667,657.216666666667,727.216666666667,747.2,802.2,817.2,867.2,952.266666666667,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,
177,222.216666666667,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,
181,7.3,177.216666666667,257.216666666667,827.233333333333,,,,,,,,,,,,,,,,,,,
182,2.26666666666667,67.2,172.2,242.216666666667,332.2,422.25,502.216666666667,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,
184,162.233333333333,1067.25,,,,,,,,,,,,,,,,,,,,,
185,222.216666666667,252.233333333333,802.2,,,,,,,,,,,,,,,,,,,,
186,122.233333333333,977.266666666667,982.233333333333,,,,,,,,,,,,,,,,,,,,
187,182.233333333333,337.2,487.233333333333,567.2,642.233333333333,702.233333333333,802.2,,,,,,,,,,,,,,,,
188,157.2,237.233333333333,402.25,912.216666666667,,,,,,,,,,,,,,,,,,,
189,202.233333333333,292.2,727.216666666667,942.266666666667,,,,,,,,,,,,,,,,,,,
190,42.25,177.216666666667,,,,,,,,,,,,,,,,,,,,,
191,187.233333333333,,,,,,,,,,,,,,,,,,,,,,
192,172.2,262.216666666667,352.25,467.216666666667,547.233333333333,647.216666666667,717.216666666667,757.216666666667,807.2,897.216666666667,1062.25,1102.21666666667,,,,,,,,,,,
193,32.2166666666667,142.233333333333,357.233333333333,467.216666666667,702.233333333333,777.233333333333,872.2,,,,,,,,,,,,,,,,
194,12.2166666666667,67.2,117.25,122.233333333333,192.216666666667,212.216666666667,262.216666666667,302.233333333333,327.216666666667,387.216666666667,452.216666666667,557.216666666667,817.2,,,,,,,,,,
195,62.2333333333333,232.233333333333,297.233333333333,382.216666666667,467.216666666667,477.216666666667,542.233333333333,627.233333333333,792.2,817.2,897.216666666667,972.283333333333,,,,,,,,,,,
196,2.26666666666667,817.2,1037.28333333333,,,,,,,,,,,,,,,,,,,,
197,2.26666666666667,92.2333333333333,187.233333333333,267.2,457.216666666667,472.216666666667,887.2,,,,,,,,,,,,,,,,
198,172.2,302.233333333333,412.216666666667,427.233333333333,492.25,592.216666666667,647.216666666667,742.216666666667,757.216666666667,817.2,887.2,892.216666666667,957.266666666667,,,,,,,,,,
199,2.26666666666667,927.266666666667,,,,,,,,,,,,,,,,,,,,,
200,772.216666666667,807.2,927.266666666667,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,
208,162.233333333333,272.233333333333,362.216666666667,552.2,617.183333333333,707.183333333333,787.183333333333,,,,,,,,,,,,,,,,
209,162.4,252.4,332.35,407.4,477.383333333333,552.366666666667,622.4,697.416666666667,817.366666666667,887.383333333333,,,,,,,,,,,,,
210,117.416666666667,207.383333333333,297.4,332.35,377.383333333333,442.383333333333,517.4,532.366666666667,587.366666666667,657.383333333333,747.383333333333,822.366666666667,902.4,,,,,,,,,,
211,37.4166666666667,122.4,217.35,287.383333333333,352.416666666667,427.4,497.366666666667,557.383333333333,622.4,707.35,772.383333333333,847.416666666667,937.433333333333,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,
214,887.383333333333,,,,,,,,,,,,,,,,,,,,,,
215,62.4,142.383333333333,307.366666666667,322.35,397.383333333333,472.383333333333,557.383333333333,622.4,702.416666666667,757.383333333333,817.366666666667,892.383333333333,,,,,,,,,,,
216,212.383333333333,302.4,552.366666666667,657.383333333333,,,,,,,,,,,,,,,,,,,
217,172.366666666667,292.366666666667,367.4,447.383333333333,557.383333333333,632.383333333333,677.383333333333,697.416666666667,792.366666666667,942.433333333333,1012.48333333333,,,,,,,,,,,,
218,102.45,167.4,242.383333333333,332.35,402.416666666667,422.416666666667,472.383333333333,542.4,622.4,722.35,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,
220,97.4,172.366666666667,302.4,387.383333333333,462.416666666667,537.366666666667,557.383333333333,612.383333333333,682.366666666667,707.35,,,,,,,,,,,,,
221,307.366666666667,432.4,542.4,557.383333333333,632.383333333333,712.366666666667,732.4,777.4,817.366666666667,862.383333333333,,,,,,,,,,,,,
222,317.366666666667,407.4,477.383333333333,497.366666666667,572.383333333333,657.383333333333,722.35,802.366666666667,887.383333333333,1092.43333333333,,,,,,,,,,,,,
223,227.416666666667,297.4,417.416666666667,512.366666666667,622.4,707.35,777.4,922.4,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,
226,72.3666666666667,157.366666666667,252.4,322.35,447.383333333333,617.35,697.416666666667,757.383333333333,777.4,792.366666666667,837.366666666667,907.383333333333,,,,,,,,,,,
227,102.45,177.383333333333,197.383333333333,277.366666666667,367.4,427.4,532.366666666667,582.35,737.366666666667,822.366666666667,892.383333333333,902.4,1067.4,,,,,,,,,,
228,107.416666666667,222.383333333333,337.366666666667,452.383333333333,527.366666666667,622.4,712.366666666667,792.366666666667,887.383333333333,932.416666666667,,,,,,,,,,,,,
229,62.4,142.383333333333,217.35,262.383333333333,317.366666666667,392.4,437.4,482.366666666667,612.383333333333,707.35,747.383333333333,767.4,787.35,847.416666666667,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,
231,262.383333333333,392.4,512.366666666667,607.4,687.4,777.4,852.333333333333,947.383333333333,,,,,,,,,,,,,,,
232,187.4,307.366666666667,377.383333333333,457.366666666667,537.366666666667,617.35,687.4,692.4,707.35,757.383333333333,792.366666666667,827.4,897.383333333333,,,,,,,,,,
233,242.383333333333,327.383333333333,402.416666666667,492.416666666667,582.35,672.366666666667,747.383333333333,827.4,902.4,,,,,,,,,,,,,,
234,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,,,,,,,,,,,,,,,,,
236,77.4,182.383333333333,247.383333333333,327.383333333333,407.4,482.366666666667,572.383333333333,632.383333333333,777.4,912.383333333333,,,,,,,,,,,,,
