id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24
232,45.15,110.15,190.15,280.166666666667,455.133333333333,475.133333333333,530.133333333333,635.116666666667,705.116666666667,1065.11666666667,1085.11666666667,1100.11666666667,1175.11666666667,1240.11666666667,,,,,,,,,,
233,90.15,165.15,180.15,260.166666666667,280.166666666667,350.133333333333,390.133333333333,445.133333333333,450.133333333333,,,,,,,,,,,,,,,
234,100.15,295.15,915.133333333333,955.133333333333,1085.11666666667,,,,,,,,,,,,,,,,,,,
235,55.1333333333333,130.15,170.15,205.166666666667,290.166666666667,345.133333333333,375.133333333333,960.133333333333,1025.11666666667,1040.13333333333,1055.11666666667,1140.11666666667,1230.11666666667,1270.11666666667,,,,,,,,,,
236,65.15,160.15,205.166666666667,275.166666666667,320.133333333333,365.15,415.133333333333,960.133333333333,1130.11666666667,1135.11666666667,,,,,,,,,,,,,,
237,0.15,50.15,80.15,90.15,145.15,280.166666666667,305.15,345.133333333333,390.133333333333,450.133333333333,955.133333333333,1040.13333333333,1060.13333333333,1120.11666666667,1285.11666666667,1290.9,,,,,,,,
238,0.15,40.1333333333333,75.15,140.15,220.166666666667,335.15,425.15,570.116666666667,975.133333333333,1015.13333333333,,,,,,,,,,,,,,
239,,,,,,,,,,,,,,,,,,,,,,,,
240,10.15,130.15,220.166666666667,265.166666666667,330.15,405.133333333333,445.133333333333,470.133333333333,540.133333333333,865.133333333333,1015.13333333333,1065.11666666667,1090.13333333333,1095.11666666667,1205.11666666667,1220.11666666667,,,,,,,,
241,0.15,100.15,190.15,220.166666666667,285.166666666667,300.133333333333,395.133333333333,,,,,,,,,,,,,,,,,
242,0.15,75.15,160.15,265.166666666667,285.166666666667,320.133333333333,525.116666666667,940.133333333333,1015.13333333333,1030.13333333333,1115.11666666667,1120.11666666667,1240.11666666667,1280.11666666667,,,,,,,,,,
243,25.15,105.15,160.15,165.15,170.15,225.166666666667,255.166666666667,260.166666666667,350.133333333333,385.133333333333,410.133333333333,1000.13333333333,,,,,,,,,,,,
244,55.1333333333333,120.15,190.15,315.133333333333,340.133333333333,420.133333333333,455.133333333333,595.116666666667,685.116666666667,895.133333333333,1085.11666666667,,,,,,,,,,,,,
245,165.15,230.166666666667,310.15,435.133333333333,655.116666666667,680.116666666667,950.133333333333,975.133333333333,1090.13333333333,1135.11666666667,1190.11666666667,1280.11666666667,,,,,,,,,,,,
246,120.15,220.166666666667,290.166666666667,305.15,375.133333333333,470.133333333333,475.133333333333,560.116666666667,635.116666666667,730.1,870.133333333333,885.133333333333,965.116666666667,1015.13333333333,1215.11666666667,1245.11666666667,,,,,,,,
247,460.116666666667,1255.11666666667,,,,,,,,,,,,,,,,,,,,,,
248,175.15,245.166666666667,255.166666666667,265.166666666667,345.133333333333,430.133333333333,475.133333333333,575.116666666667,635.116666666667,820.1,1050.11666666667,1115.11666666667,1155.11666666667,1245.11666666667,1275.11666666667,1305.11666666667,,,,,,,,
249,0.15,65.15,185.15,255.166666666667,355.133333333333,360.133333333333,445.133333333333,1120.11666666667,1240.11666666667,1305.11666666667,,,,,,,,,,,,,,
250,65.15,120.15,135.15,295.15,335.15,900.133333333333,935.133333333333,950.133333333333,1055.11666666667,1095.11666666667,,,,,,,,,,,,,,
251,15.1333333333333,105.15,135.15,185.15,190.15,285.166666666667,295.15,355.133333333333,415.133333333333,425.15,1045.13333333333,1055.11666666667,1130.11666666667,1165.11666666667,1290.9,1300.13333333333,,,,,,,,
252,65.2833333333333,75.2833333333333,235.316666666667,340.283333333333,1100.26666666667,1155.26666666667,1250.26666666667,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,,,,,,,,,
254,0.283333333333333,145.3,170.3,265.316666666667,965.266666666667,1105.26666666667,1160.26666666667,1250.26666666667,1280.26666666667,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,,,,,,,,,
256,105.3,165.3,305.3,345.283333333333,370.283333333333,1185.26666666667,1210.26666666667,,,,,,,,,,,,,,,,,
257,210.316666666667,215.316666666667,295.3,320.3,385.283333333333,520.266666666667,965.266666666667,1025.28333333333,1070.26666666667,1190.26666666667,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,,,,
259,0.283333333333333,190.3,245.316666666667,290.316666666667,375.283333333333,445.283333333333,535.266666666667,710.283333333333,760.266666666667,855.283333333333,1140.26666666667,1230.26666666667,1260.26666666667,,,,,,,,,,,
260,75.2833333333333,140.3,200.316666666667,215.316666666667,310.3,765.266666666667,850.283333333333,960.283333333333,995.266666666667,1005.26666666667,1060.28333333333,1075.26666666667,,,,,,,,,,,,
261,160.3,250.316666666667,260.316666666667,565.266666666667,690.25,1215.26666666667,1285.25,,,,,,,,,,,,,,,,,
262,50.2833333333333,120.283333333333,165.3,195.316666666667,270.316666666667,430.283333333333,450.283333333333,465.283333333333,990.266666666667,995.266666666667,1085.26666666667,1120.26666666667,1150.25,1225.26666666667,,,,,,,,,,
263,440.283333333333,605.266666666667,,,,,,,,,,,,,,,,,,,,,,
264,50.2833333333333,90.3,125.283333333333,195.316666666667,275.316666666667,350.283333333333,415.283333333333,450.283333333333,625.266666666667,760.266666666667,830.25,910.283333333333,965.266666666667,995.266666666667,1040.26666666667,1055.26666666667,1065.26666666667,1120.26666666667,1135.26666666667,1195.26666666667,1291.05,1300.28333333333,,
265,125.283333333333,425.3,455.283333333333,460.283333333333,535.266666666667,585.266666666667,625.266666666667,885.283333333333,1015.28333333333,1115.26666666667,1135.26666666667,,,,,,,,,,,,,
266,235.316666666667,305.3,400.283333333333,965.266666666667,1050.26666666667,1085.26666666667,1160.26666666667,,,,,,,,,,,,,,,,,
267,20.2833333333333,105.3,190.3,265.316666666667,350.283333333333,500.283333333333,575.266666666667,675.283333333333,970.266666666667,1000.28333333333,1040.26666666667,1045.26666666667,1070.26666666667,1120.26666666667,1165.26666666667,1205.26666666667,,,,,,,,
268,240.316666666667,325.283333333333,450.283333333333,455.283333333333,625.266666666667,790.266666666667,870.283333333333,1291.05,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,,,,
270,15.2833333333333,60.3,155.3,225.316666666667,285.316666666667,370.283333333333,385.283333333333,390.283333333333,475.283333333333,570.266666666667,930.283333333333,940.283333333333,1060.28333333333,1070.26666666667,1140.26666666667,1150.25,1215.26666666667,,,,,,,
271,,,,,,,,,,,,,,,,,,,,,,,,
272,115.3,235.316666666667,430.283333333333,435.283333333333,445.283333333333,1040.26666666667,1110.26666666667,1180.26666666667,1205.26666666667,1250.26666666667,,,,,,,,,,,,,,
273,35.2833333333333,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,,,,,,,,,
275,235.316666666667,285.316666666667,305.3,450.283333333333,680.266666666667,1065.26666666667,1200.26666666667,,,,,,,,,,,,,,,,,
276,0.283333333333333,75.2833333333333,140.3,225.316666666667,300.283333333333,385.283333333333,450.283333333333,480.283333333333,620.266666666667,950.283333333333,1030.28333333333,1095.26666666667,1110.26666666667,1195.26666666667,1295.26666666667,,,,,,,,,
277,60.3,215.316666666667,285.316666666667,295.3,380.283333333333,795.266666666667,,,,,,,,,,,,,,,,,,
278,20.2833333333333,50.2833333333333,130.3,285.316666666667,290.316666666667,310.3,345.283333333333,670.266666666667,955.266666666667,1030.28333333333,1050.26666666667,1070.26666666667,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,
281,135.3,210.316666666667,270.316666666667,285.316666666667,380.283333333333,385.283333333333,460.283333333333,555.266666666667,710.283333333333,780.266666666667,825.266666666667,950.283333333333,1085.26666666667,1280.26666666667,,,,,,,,,,
282,45.3,85.2833333333333,120.283333333333,200.316666666667,230.316666666667,330.3,395.283333333333,435.283333333333,655.266666666667,685.266666666667,990.266666666667,1030.28333333333,1065.26666666667,1140.26666666667,1175.26666666667,1185.26666666667,1240.26666666667,,,,,,,
283,85.2833333333333,140.3,215.316666666667,255.316666666667,310.3,375.283333333333,450.283333333333,990.266666666667,1090.26666666667,1100.26666666667,1135.26666666667,,,,,,,,,,,,,
284,225.316666666667,260.316666666667,295.3,390.283333333333,445.283333333333,565.266666666667,685.266666666667,910.283333333333,970.266666666667,1010.28333333333,1080.26666666667,1155.26666666667,1235.28333333333,,,,,,,,,,,
285,10.3,40.2833333333333,80.3,150.3,230.316666666667,285.316666666667,305.3,435.283333333333,570.266666666667,630.283333333333,955.266666666667,995.266666666667,1120.26666666667,1145.26666666667,1230.26666666667,1265.26666666667,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,
287,255.316666666667,405.283333333333,505.266666666667,1005.26666666667,,,,,,,,,,,,,,,,,,,,
288,55.2833333333333,85.2833333333333,110.3,150.3,225.316666666667,255.316666666667,290.316666666667,340.283333333333,345.283333333333,425.3,430.283333333333,940.283333333333,1010.28333333333,1035.26666666667,1120.26666666667,1155.26666666667,1165.26666666667,1230.26666666667,,,,,,
289,0.283333333333333,370.283333333333,400.283333333333,575.266666666667,1040.26666666667,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,
291,235.316666666667,325.283333333333,340.283333333333,380.283333333333,410.283333333333,720.266666666667,725.283333333333,955.266666666667,965.266666666667,1040.26666666667,1045.26666666667,1060.28333333333,1145.26666666667,,,,,,,,,,,
292,50.2833333333333,140.3,160.3,240.316666666667,250.316666666667,295.3,950.283333333333,1035.26666666667,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,
295,90.3,115.3,190.3,225.316666666667,255.316666666667,330.3,350.283333333333,445.283333333333,515.283333333333,555.266666666667,950.283333333333,1055.26666666667,1145.26666666667,1150.25,1175.26666666667,1270.25,1291.05,,,,,,,
296,70.2833333333333,75.2833333333333,145.3,160.3,195.316666666667,225.316666666667,335.3,1005.26666666667,1020.26666666667,1210.26666666667,,,,,,,,,,,,,,
297,100.283333333333,130.3,200.316666666667,220.316666666667,255.316666666667,295.3,345.283333333333,365.3,385.283333333333,455.283333333333,545.266666666667,680.266666666667,1040.26666666667,1115.26666666667,1135.26666666667,1195.26666666667,1200.26666666667,,,,,,,
298,860.283333333333,1035.26666666667,1115.26666666667,1140.26666666667,1235.28333333333,,,,,,,,,,,,,,,,,,,
299,155.3,200.316666666667,235.316666666667,310.3,365.3,630.283333333333,990.266666666667,1075.26666666667,1165.26666666667,,,,,,,,,,,,,,,
300,120.283333333333,195.316666666667,275.316666666667,355.283333333333,450.283333333333,945.283333333333,1030.28333333333,1055.26666666667,1215.26666666667,1265.26666666667,,,,,,,,,,,,,,
301,155.3,205.316666666667,315.283333333333,1055.26666666667,1085.26666666667,1090.26666666667,1130.26666666667,1135.26666666667,1200.26666666667,,,,,,,,,,,,,,,
302,15.2833333333333,100.283333333333,180.3,235.316666666667,280.316666666667,285.316666666667,365.3,655.266666666667,965.266666666667,1105.26666666667,1135.26666666667,1235.28333333333,,,,,,,,,,,,
303,250.316666666667,400.283333333333,595.266666666667,910.283333333333,980.266666666667,1090.26666666667,1200.26666666667,,,,,,,,,,,,,,,,,
304,75.2833333333333,210.316666666667,490.283333333333,845.283333333333,905.283333333333,1015.28333333333,1215.26666666667,1270.25,,,,,,,,,,,,,,,,
305,55.2833333333333,70.2833333333333,140.3,145.3,200.316666666667,215.316666666667,315.283333333333,385.283333333333,545.266666666667,590.266666666667,940.283333333333,970.266666666667,990.266666666667,1040.26666666667,1085.26666666667,1120.26666666667,1130.26666666667,1145.26666666667,1160.26666666667,1175.26666666667,1245.26666666667,1275.26666666667,1285.25,
306,60.3,125.283333333333,220.316666666667,275.316666666667,325.283333333333,580.283333333333,995.266666666667,1040.26666666667,1125.26666666667,1255.26666666667,,,,,,,,,,,,,,
307,60.3,135.3,225.316666666667,295.3,370.283333333333,395.283333333333,525.266666666667,665.266666666667,705.266666666667,725.283333333333,780.266666666667,945.283333333333,950.283333333333,1090.26666666667,1110.26666666667,1190.26666666667,1245.26666666667,,,,,,,
308,55.2833333333333,220.316666666667,265.316666666667,360.3,405.283333333333,430.283333333333,1045.26666666667,1125.26666666667,1220.26666666667,1235.28333333333,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,,,,,,
310,0.283333333333333,80.3,150.3,160.3,215.316666666667,345.283333333333,425.3,505.266666666667,755.266666666667,960.283333333333,985.283333333333,1030.28333333333,1185.26666666667,,,,,,,,,,,
311,50.2833333333333,220.316666666667,385.283333333333,715.266666666667,825.266666666667,1065.26666666667,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,,,,
313,355.283333333333,1010.28333333333,,,,,,,,,,,,,,,,,,,,,,
314,185.3,265.316666666667,300.283333333333,310.3,485.283333333333,1045.26666666667,1105.26666666667,1170.26666666667,1265.26666666667,,,,,,,,,,,,,,,
315,35.2833333333333,95.2833333333333,105.3,370.283333333333,425.3,435.283333333333,605.266666666667,660.283333333333,,,,,,,,,,,,,,,,
316,175.45,285.466666666667,295.45,385.416666666667,415.433333333333,540.433333333333,990.416666666667,1070.4,1080.4,1175.41666666667,1190.4,,,,,,,,,,,,,
317,55.4166666666667,140.45,235.466666666667,290.466666666667,960.416666666667,1025.41666666667,1135.4,1200.4,1205.4,,,,,,,,,,,,,,,
318,0.433333333333333,75.4333333333333,90.4333333333333,235.466666666667,345.433333333333,370.433333333333,435.433333333333,970.416666666667,975.416666666667,1035.41666666667,1125.4,1230.4,1285.4,,,,,,,,,,,
319,0.433333333333333,60.45,135.45,230.466666666667,345.433333333333,370.433333333333,425.45,955.416666666667,1025.41666666667,1110.4,1130.41666666667,,,,,,,,,,,,,
320,215.466666666667,305.45,1000.41666666667,1065.41666666667,1150.4,1190.4,1200.4,1270.4,,,,,,,,,,,,,,,,
321,475.416666666667,820.4,960.416666666667,,,,,,,,,,,,,,,,,,,,,
322,140.45,235.466666666667,245.466666666667,345.433333333333,370.433333333333,465.433333333333,500.433333333333,590.416666666667,640.416666666667,805.416666666667,955.416666666667,975.416666666667,1090.41666666667,1155.4,1220.4,,,,,,,,,
323,75.4333333333333,110.433333333333,155.45,205.466666666667,245.466666666667,340.416666666667,400.433333333333,420.433333333333,515.416666666667,605.416666666667,975.416666666667,1080.4,1195.4,,,,,,,,,,,
324,,,,,,,,,,,,,,,,,,,,,,,,
325,45.4333333333333,70.4333333333333,165.45,265.466666666667,385.416666666667,460.433333333333,745.4,755.416666666667,920.433333333333,975.416666666667,1050.41666666667,1110.4,1145.4,1240.4,,,,,,,,,,
326,110.433333333333,270.466666666667,420.433333333333,425.45,960.416666666667,1050.41666666667,1115.4,1130.41666666667,,,,,,,,,,,,,,,,
327,65.4333333333333,115.45,135.45,275.466666666667,360.45,440.433333333333,950.416666666667,1035.41666666667,1110.4,1125.4,1205.4,1250.41666666667,1270.4,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,
329,0.433333333333333,215.466666666667,330.45,340.416666666667,440.433333333333,650.433333333333,705.416666666667,760.4,815.416666666667,990.416666666667,1020.41666666667,1055.41666666667,,,,,,,,,,,,
330,1065.41666666667,,,,,,,,,,,,,,,,,,,,,,,
331,30.4333333333333,80.45,170.45,245.466666666667,325.433333333333,385.416666666667,420.433333333333,445.433333333333,845.433333333333,930.433333333333,955.416666666667,1030.43333333333,1095.4,1185.4,,,,,,,,,,
332,5.41666666666667,95.4333333333333,165.45,265.466666666667,350.433333333333,430.433333333333,445.433333333333,485.433333333333,950.416666666667,970.416666666667,1040.41666666667,1045.41666666667,1050.41666666667,1060.41666666667,1095.4,1130.41666666667,1200.4,,,,,,,
333,,,,,,,,,,,,,,,,,,,,,,,,
334,5.41666666666667,55.4166666666667,120.433333333333,180.45,260.466666666667,265.466666666667,345.433333333333,380.45,455.433333333333,1275.41666666667,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,
336,30.4333333333333,135.45,210.466666666667,360.45,370.433333333333,445.433333333333,955.416666666667,1000.41666666667,1035.41666666667,1115.4,1170.4,1190.4,1215.4,1250.41666666667,,,,,,,,,,
337,90.4333333333333,95.4333333333333,130.45,160.45,215.466666666667,375.416666666667,390.433333333333,425.45,430.433333333333,960.416666666667,985.433333333333,1045.41666666667,,,,,,,,,,,,
338,105.45,170.45,295.45,380.45,455.433333333333,985.433333333333,1215.4,,,,,,,,,,,,,,,,,
339,445.433333333333,1070.4,1165.4,1265.4,,,,,,,,,,,,,,,,,,,,
340,5.41666666666667,90.4333333333333,175.45,245.466666666667,330.45,490.433333333333,580.433333333333,930.433333333333,950.416666666667,1025.41666666667,1045.41666666667,1145.4,1155.4,,,,,,,,,,,
341,135.45,320.45,435.433333333333,995.416666666667,1145.4,1225.4,1305.4,,,,,,,,,,,,,,,,,
342,45.4333333333333,225.466666666667,320.45,955.416666666667,1025.41666666667,1115.4,1235.41666666667,1275.41666666667,,,,,,,,,,,,,,,,
343,0.433333333333333,195.466666666667,300.45,360.45,415.433333333333,445.433333333333,960.416666666667,1035.41666666667,1115.4,1180.41666666667,1205.4,,,,,,,,,,,,,
344,0.433333333333333,55.4166666666667,135.45,155.45,205.466666666667,235.466666666667,375.416666666667,390.433333333333,450.433333333333,605.416666666667,960.416666666667,980.416666666667,1010.43333333333,1065.41666666667,1100.4,1200.4,,,,,,,,
345,70.4333333333333,160.45,235.466666666667,295.45,310.433333333333,435.433333333333,545.416666666667,730.4,870.433333333333,,,,,,,,,,,,,,,
346,55.4166666666667,135.45,150.45,205.466666666667,300.45,335.45,380.45,430.433333333333,995.416666666667,1010.43333333333,1060.41666666667,1065.41666666667,1090.41666666667,1145.4,1150.4,1240.4,1245.41666666667,,,,,,,
347,150.45,225.466666666667,405.433333333333,985.433333333333,1110.4,1180.41666666667,,,,,,,,,,,,,,,,,,
348,5.41666666666667,45.4333333333333,145.45,215.466666666667,240.466666666667,310.433333333333,315.45,395.433333333333,440.433333333333,480.433333333333,495.433333333333,635.416666666667,670.416666666667,855.416666666667,915.433333333333,965.4,1055.41666666667,1070.4,1175.41666666667,1275.41666666667,1295.4,,,
349,230.466666666667,315.45,335.45,420.433333333333,925.416666666667,965.4,1040.41666666667,1145.4,,,,,,,,,,,,,,,,
350,95.4333333333333,145.45,160.45,280.466666666667,315.45,400.433333333333,420.433333333333,430.433333333333,455.433333333333,500.433333333333,835.4,960.416666666667,970.416666666667,1070.4,1265.4,,,,,,,,,
351,55.4166666666667,265.466666666667,,,,,,,,,,,,,,,,,,,,,,
352,,,,,,,,,,,,,,,,,,,,,,,,
353,70.4333333333333,125.433333333333,205.466666666667,240.466666666667,335.45,390.433333333333,400.433333333333,,,,,,,,,,,,,,,,,
354,5.41666666666667,90.4333333333333,120.433333333333,170.45,265.466666666667,360.45,380.45,430.433333333333,955.416666666667,1045.41666666667,1095.4,1200.4,1230.4,,,,,,,,,,,
355,10.4333333333333,45.4333333333333,320.45,1005.41666666667,1090.41666666667,1180.41666666667,1275.41666666667,,,,,,,,,,,,,,,,,
356,75.4333333333333,150.45,230.466666666667,320.45,440.433333333333,925.416666666667,965.4,1010.43333333333,1015.43333333333,1200.4,1225.4,1295.4,,,,,,,,,,,,
357,25.4333333333333,30.4333333333333,105.45,185.45,315.45,350.433333333333,375.416666666667,915.433333333333,930.433333333333,1010.43333333333,1115.4,1185.4,1225.4,,,,,,,,,,,
358,235.466666666667,405.433333333333,965.4,1060.41666666667,1250.41666666667,,,,,,,,,,,,,,,,,,,
359,0.433333333333333,155.45,330.45,335.45,365.45,585.416666666667,590.416666666667,595.416666666667,725.416666666667,845.433333333333,895.433333333333,970.416666666667,1130.41666666667,1180.41666666667,1295.4,,,,,,,,,
360,205.466666666667,285.466666666667,385.416666666667,,,,,,,,,,,,,,,,,,,,,
361,60.45,120.433333333333,150.45,220.466666666667,305.45,380.45,455.433333333333,1020.41666666667,1040.41666666667,1070.4,1125.4,1145.4,1190.4,1220.4,1295.4,,,,,,,,,
362,5.41666666666667,115.45,185.45,275.466666666667,345.433333333333,440.433333333333,960.416666666667,995.416666666667,1035.41666666667,1080.4,1110.4,1140.41666666667,1215.4,1240.4,1270.4,,,,,,,,,
363,180.45,350.433333333333,445.433333333333,960.416666666667,1025.41666666667,1040.41666666667,1215.4,1280.41666666667,,,,,,,,,,,,,,,,
364,385.416666666667,780.416666666667,,,,,,,,,,,,,,,,,,,,,,
365,140.45,160.45,230.466666666667,430.433333333333,970.416666666667,1010.43333333333,1045.41666666667,,,,,,,,,,,,,,,,,
366,85.4333333333333,180.45,265.466666666667,305.45,350.433333333333,355.433333333333,430.433333333333,445.433333333333,995.416666666667,1115.4,,,,,,,,,,,,,,
367,975.416666666667,1005.41666666667,1270.4,,,,,,,,,,,,,,,,,,,,,
368,110.433333333333,185.45,270.466666666667,350.433333333333,430.433333333333,950.416666666667,990.416666666667,1075.41666666667,1080.4,1140.41666666667,1160.4,1270.4,,,,,,,,,,,,
369,50.4333333333333,145.45,245.466666666667,320.45,400.433333333333,945.433333333333,1025.41666666667,1055.41666666667,1095.4,1130.41666666667,1140.41666666667,1265.4,,,,,,,,,,,,
370,230.466666666667,340.416666666667,410.433333333333,660.433333333333,945.433333333333,1070.4,1110.4,1150.4,1185.4,1215.4,1225.4,1230.4,,,,,,,,,,,,
371,45.4333333333333,75.4333333333333,115.45,185.45,255.466666666667,340.416666666667,440.433333333333,480.433333333333,570.416666666667,735.416666666667,955.416666666667,1090.41666666667,1140.41666666667,1230.4,1275.41666666667,,,,,,,,,
372,0.433333333333333,125.433333333333,210.466666666667,280.466666666667,310.433333333333,360.45,435.433333333333,950.416666666667,1045.41666666667,1125.4,1165.4,1265.4,,,,,,,,,,,,
373,125.433333333333,195.466666666667,265.466666666667,350.433333333333,425.45,505.4,605.416666666667,950.416666666667,1025.41666666667,1105.4,,,,,,,,,,,,,,
374,40.4166666666667,205.466666666667,265.466666666667,330.45,405.433333333333,950.416666666667,995.416666666667,1120.4,1215.4,,,,,,,,,,,,,,,
375,80.45,1015.43333333333,1170.4,1180.41666666667,1205.4,1245.41666666667,,,,,,,,,,,,,,,,,,
376,75.4333333333333,90.4333333333333,125.433333333333,165.45,210.466666666667,225.466666666667,270.466666666667,285.466666666667,380.45,945.433333333333,1005.41666666667,1035.41666666667,1060.41666666667,1065.41666666667,1090.41666666667,,,,,,,,,
377,0.433333333333333,60.45,150.45,230.466666666667,390.433333333333,695.416666666667,955.416666666667,1040.41666666667,1135.4,1200.4,,,,,,,,,,,,,,
378,15.5666666666667,20.5833333333333,75.5833333333333,460.566666666667,1005.55,1095.55,1305.53333333333,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,,,,,,,,,,
380,55.5666666666667,135.583333333333,165.583333333333,210.616666666667,230.616666666667,270.616666666667,285.616666666667,420.583333333333,945.566666666667,980.566666666667,1045.56666666667,1060.56666666667,1110.55,1160.55,,,,,,,,,,
381,1065.55,,,,,,,,,,,,,,,,,,,,,,,
382,25.5833333333333,55.5666666666667,70.5666666666667,85.5666666666667,195.6,240.616666666667,285.616666666667,375.566666666667,425.6,455.583333333333,470.566666666667,530.55,620.55,955.566666666667,1015.56666666667,1110.55,1205.55,,,,,,,
383,5.56666666666667,10.5833333333333,70.5666666666667,125.583333333333,130.583333333333,205.6,230.616666666667,280.616666666667,925.566666666667,1010.56666666667,,,,,,,,,,,,,,
384,35.5666666666667,60.5833333333333,110.583333333333,120.566666666667,195.6,210.616666666667,240.616666666667,290.6,345.583333333333,395.583333333333,960.566666666667,1005.55,1115.55,1120.55,1130.56666666667,1205.55,1215.55,,,,,,,
385,280.616666666667,355.566666666667,370.583333333333,1000.56666666667,1095.55,1275.56666666667,,,,,,,,,,,,,,,,,,
386,50.5666666666667,60.5833333333333,135.583333333333,215.6,300.583333333333,385.566666666667,535.566666666667,,,,,,,,,,,,,,,,,
387,15.5666666666667,45.5833333333333,130.583333333333,135.583333333333,145.6,195.6,280.616666666667,355.566666666667,430.583333333333,1040.55,1080.55,1120.55,1270.55,,,,,,,,,,,
388,0.566666666666667,75.5833333333333,155.583333333333,215.6,235.616666666667,350.583333333333,425.6,490.583333333333,670.55,970.55,990.55,1040.55,1060.56666666667,1120.55,1175.55,1255.56666666667,1260.56666666667,1305.53333333333,,,,,,
389,0.566666666666667,200.616666666667,225.616666666667,290.6,340.566666666667,375.566666666667,505.55,985.566666666667,1025.56666666667,1200.55,1245.56666666667,,,,,,,,,,,,,
390,70.5666666666667,85.5666666666667,105.583333333333,145.6,155.583333333333,240.616666666667,270.616666666667,305.6,350.583333333333,620.55,655.55,855.566666666667,940.566666666667,980.566666666667,990.55,1030.58333333333,1085.55,1110.55,,,,,,
391,260.6,425.6,985.566666666667,1250.56666666667,,,,,,,,,,,,,,,,,,,,
392,450.583333333333,495.566666666667,530.55,1070.55,1190.55,,,,,,,,,,,,,,,,,,,
393,30.5666666666667,215.6,250.616666666667,365.583333333333,430.583333333333,435.583333333333,625.566666666667,1000.56666666667,1050.55,1135.55,1155.55,,,,,,,,,,,,,
394,45.5833333333333,130.583333333333,375.566666666667,460.566666666667,1110.55,1210.55,,,,,,,,,,,,,,,,,,
395,150.583333333333,245.6,320.583333333333,330.6,390.583333333333,440.566666666667,985.566666666667,1100.55,1195.55,,,,,,,,,,,,,,,
396,245.6,250.616666666667,390.583333333333,570.55,650.566666666667,1050.55,1120.55,1225.55,,,,,,,,,,,,,,,,
397,10.5833333333333,85.5666666666667,160.583333333333,205.6,240.616666666667,250.616666666667,295.583333333333,385.566666666667,400.583333333333,420.583333333333,480.583333333333,595.566666666667,715.55,795.55,960.566666666667,,,,,,,,,
398,40.5666666666667,125.583333333333,140.583333333333,205.6,285.616666666667,375.566666666667,445.566666666667,660.566666666667,785.566666666667,980.566666666667,1065.55,1210.55,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,,,,,,,,
400,135.583333333333,160.583333333333,220.616666666667,230.616666666667,305.6,615.566666666667,955.566666666667,1030.58333333333,1120.55,1200.55,,,,,,,,,,,,,,
401,450.583333333333,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,,,,,,
403,220.616666666667,225.616666666667,230.616666666667,325.566666666667,415.583333333333,995.55,1220.55,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,,,,,,
406,0.566666666666667,5.56666666666667,45.5833333333333,90.5833333333333,100.566666666667,160.583333333333,180.6,255.6,455.583333333333,460.566666666667,870.583333333333,950.566666666667,1035.55,1190.55,,,,,,,,,,
407,,,,,,,,,,,,,,,,,,,,,,,,
408,0.566666666666667,140.583333333333,185.583333333333,430.583333333333,570.55,790.566666666667,,,,,,,,,,,,,,,,,,
409,1040.55,,,,,,,,,,,,,,,,,,,,,,,
410,0.566666666666667,70.5666666666667,320.583333333333,360.583333333333,450.583333333333,510.55,585.566666666667,1005.55,1105.55,1200.55,1245.56666666667,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,,,,,,,,,
412,205.6,430.583333333333,975.566666666667,,,,,,,,,,,,,,,,,,,,,
413,,,,,,,,,,,,,,,,,,,,,,,,
414,,,,,,,,,,,,,,,,,,,,,,,,
415,65.5666666666667,135.583333333333,225.616666666667,345.583333333333,415.583333333333,910.566666666667,1000.56666666667,1025.56666666667,1035.55,1165.55,,,,,,,,,,,,,,
