id,birthtime_1,birthtime_2,birthtime_3,birthtime_4,birthtime_5,birthtime_6,birthtime_7,birthtime_8,birthtime_9,birthtime_10,birthtime_11,birthtime_12,birthtime_13,birthtime_14,birthtime_15,birthtime_16,birthtime_17,birthtime_18,birthtime_19,birthtime_20,birthtime_21,birthtime_22,birthtime_23,birthtime_24,birthtime_25,birthtime_26,birthtime_27,birthtime_28,birthtime_29,birthtime_30,birthtime_31,birthtime_32,birthtime_33,birthtime_34,birthtime_35,birthtime_36,birthtime_37,birthtime_38,birthtime_39,birthtime_40,birthtime_41,birthtime_42,birthtime_43,birthtime_44,birthtime_45,birthtime_46,birthtime_47,birthtime_48,birthtime_49,birthtime_50,birthtime_51,birthtime_52,birthtime_53,birthtime_54,birthtime_55,birthtime_56,birthtime_57,birthtime_58,birthtime_59,birthtime_60,birthtime_61,birthtime_62,birthtime_63,birthtime_64,birthtime_65,birthtime_66,birthtime_67,birthtime_68,birthtime_69,birthtime_70,birthtime_71,birthtime_72,birthtime_73,birthtime_74,birthtime_75,birthtime_76,birthtime_77,birthtime_78,birthtime_79,birthtime_80,birthtime_81,birthtime_82,birthtime_83,birthtime_84,birthtime_85,birthtime_86,birthtime_87,birthtime_88,birthtime_89,birthtime_90,birthtime_91,birthtime_92,birthtime_93,birthtime_94,birthtime_95,birthtime_96,birthtime_97
1,83.2666666666667,100.766666666667,115.783333333333,123.266666666667,133.283333333333,163.266666666667,170.766666666667,178.283333333333,193.283333333333,203.283333333333,233.266666666667,248.283333333333,278.283333333333,283.266666666667,300.783333333333,318.283333333333,328.283333333333,340.8,348.283333333333,363.266666666667,370.783333333333,380.783333333333,388.3,410.8,433.283333333333,450.783333333333,518.3,538.3,548.283333333333,553.3,610.8,640.783333333333,648.283333333333,700.783333333333,708.3,715.766666666667,723.3,730.8,785.816666666667,795.8,803.333333333333,813.3,820.8,853.3,860.8,865.8,895.8,933.283333333333,940.783333333333,988.3,995.783333333333,1008.3,1023.3,1055.8,1068.28333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,53.2833333333333,75.7666666666667,85.7666666666667,108.283333333333,115.783333333333,125.766666666667,133.283333333333,163.266666666667,180.783333333333,193.283333333333,198.3,205.783333333333,213.266666666667,220.8,230.766666666667,238.283333333333,255.783333333333,285.783333333333,303.283333333333,315.783333333333,323.283333333333,335.783333333333,343.266666666667,353.3,363.266666666667,378.3,390.766666666667,398.283333333333,405.8,415.8,425.783333333333,438.3,450.783333333333,458.3,468.3,475.8,480.8,490.8,508.283333333333,515.8,530.783333333333,540.783333333333,548.283333333333,558.3,570.783333333333,575.783333333333,598.3,610.8,620.8,628.3,635.8,648.283333333333,660.783333333333,668.3,675.783333333333,680.8,693.3,700.783333333333,708.3,718.283333333333,725.783333333333,733.3,745.783333333333,753.283333333333,763.3,770.783333333333,778.3,785.816666666667,795.8,805.8,810.8,818.3,823.316666666667,840.816666666667,853.3,865.8,873.316666666667,880.8,885.816666666667,898.283333333333,910.783333333333,923.283333333333,930.8,938.283333333333,945.783333333333,950.8,960.783333333333,978.283333333333,985.8,995.783333333333,1008.3,1015.8,1038.3,1050.8,1055.8,1063.28333333333,1068.28333333333
3,65.7833333333333,88.2666666666667,115.783333333333,128.283333333333,138.283333333333,178.283333333333,185.766666666667,193.283333333333,203.283333333333,215.783333333333,248.283333333333,255.783333333333,265.783333333333,293.283333333333,320.8,328.283333333333,338.283333333333,353.3,363.266666666667,370.783333333333,380.783333333333,388.3,403.3,408.283333333333,418.283333333333,438.3,458.3,463.283333333333,468.3,478.3,508.283333333333,515.8,548.283333333333,560.783333333333,593.283333333333,598.3,605.783333333333,655.783333333333,673.283333333333,703.283333333333,710.783333333333,725.783333333333,733.3,740.8,753.283333333333,760.8,765.783333333333,783.3,800.8,808.3,815.8,828.3,840.816666666667,908.283333333333,915.783333333333,925.8,930.8,940.783333333333,950.8,963.3,973.3,995.783333333333,1043.3,1058.28333333333,1073.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0.766666666666667,5.78333333333333,23.2833333333333,30.7833333333333,45.7666666666667,63.2833333333333,98.2666666666667,105.766666666667,128.283333333333,140.8,150.783333333333,160.766666666667,165.783333333333,175.783333333333,198.3,205.783333333333,213.266666666667,238.283333333333,255.783333333333,278.283333333333,288.3,310.783333333333,328.283333333333,363.266666666667,380.783333333333,400.8,410.8,415.8,425.783333333333,433.283333333333,440.783333333333,453.283333333333,463.283333333333,480.8,510.783333333333,523.283333333333,528.316666666667,538.3,580.8,595.8,605.783333333333,613.3,625.8,645.8,658.3,663.3,675.783333333333,683.283333333333,690.783333333333,698.3,710.783333333333,720.783333333333,748.283333333333,763.3,770.783333333333,778.3,785.816666666667,793.3,798.3,818.3,843.283333333333,860.8,870.8,878.3,885.816666666667,908.283333333333,923.283333333333,930.8,940.783333333333,945.783333333333,965.783333333333,998.283333333333,1003.3,1013.3,1020.8,1050.8,,,,,,,,,,,,,,,,,,,,,
5,15.7833333333333,20.8,33.2666666666667,43.2833333333333,48.2666666666667,65.7833333333333,90.7833333333333,115.783333333333,128.283333333333,138.283333333333,145.766666666667,198.3,220.8,228.283333333333,345.783333333333,513.3,523.283333333333,530.783333333333,535.783333333333,545.783333333333,560.783333333333,568.3,585.783333333333,595.8,618.3,628.3,635.8,645.8,653.283333333333,685.8,693.3,718.283333333333,728.3,733.3,743.3,755.8,795.8,805.8,813.3,820.8,828.3,838.3,848.3,855.8,860.8,868.3,875.8,883.283333333333,893.316666666667,900.8,908.283333333333,925.8,940.783333333333,953.3,960.783333333333,968.283333333333,980.8,993.283333333333,1003.3,1015.8,1020.8,1030.78333333333,1063.28333333333,1073.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,50.7833333333333,55.7666666666667,63.2833333333333,95.7666666666667,103.266666666667,183.283333333333,195.766666666667,255.783333333333,263.283333333333,278.283333333333,305.8,318.283333333333,323.283333333333,330.8,343.266666666667,428.3,435.783333333333,470.8,480.8,485.783333333333,493.3,498.3,510.783333333333,518.3,530.783333333333,543.3,550.8,555.8,565.8,608.283333333333,668.3,675.783333333333,680.8,688.3,695.783333333333,703.283333333333,713.283333333333,725.783333333333,743.3,755.8,765.783333333333,773.3,788.3,800.8,813.3,820.8,835.8,848.3,858.316666666667,870.8,960.783333333333,1010.8,1015.8,1020.8,1050.8,1065.8,1073.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0.766666666666667,15.7833333333333,88.2666666666667,95.7666666666667,108.283333333333,130.783333333333,150.783333333333,168.283333333333,203.283333333333,218.283333333333,223.266666666667,233.266666666667,265.783333333333,293.283333333333,300.783333333333,320.8,328.283333333333,345.783333333333,363.266666666667,370.783333333333,380.783333333333,403.3,410.8,473.283333333333,495.8,503.283333333333,530.783333333333,570.783333333333,585.783333333333,605.783333333333,618.3,625.8,645.8,658.3,665.783333333333,673.283333333333,688.3,695.783333333333,713.283333333333,728.3,760.8,770.783333333333,775.8,790.8,798.3,803.333333333333,815.8,855.8,860.8,868.3,875.8,883.283333333333,890.8,895.8,905.783333333333,925.8,938.283333333333,988.3,995.783333333333,1018.3,1025.8,1033.3,1040.78333333333,1050.8,1060.78333333333,1070.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,75.7666666666667,80.7666666666667,110.783333333333,125.766666666667,145.766666666667,160.766666666667,195.766666666667,210.766666666667,220.8,233.266666666667,300.783333333333,405.8,415.8,490.8,560.783333333333,573.3,583.283333333333,590.783333333333,598.3,608.283333333333,830.816666666667,843.283333333333,848.3,855.8,875.8,890.8,895.8,915.783333333333,938.283333333333,950.8,970.783333333333,988.3,995.783333333333,1005.8,1020.8,1040.78333333333,1045.8,1060.78333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.766666666666667,8.26666666666667,23.2833333333333,35.7666666666667,43.2833333333333,50.7833333333333,60.7666666666667,73.2666666666667,80.7666666666667,85.7666666666667,105.766666666667,110.783333333333,118.283333333333,130.783333333333,138.283333333333,143.283333333333,160.766666666667,170.766666666667,175.783333333333,188.283333333333,198.3,208.266666666667,215.783333333333,235.766666666667,285.783333333333,320.8,333.3,348.283333333333,363.266666666667,380.783333333333,388.3,398.283333333333,408.283333333333,418.283333333333,425.783333333333,453.283333333333,463.283333333333,473.283333333333,483.3,545.783333333333,558.3,648.283333333333,708.3,715.766666666667,725.783333333333,730.8,738.283333333333,748.283333333333,793.3,800.8,805.8,860.8,890.8,913.3,933.283333333333,945.783333333333,965.783333333333,975.783333333333,985.8,990.783333333333,1018.3,1035.78333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,248.283333333333,263.283333333333,300.783333333333,305.8,315.783333333333,328.283333333333,333.3,340.8,348.283333333333,363.266666666667,370.783333333333,378.3,390.766666666667,400.8,418.283333333333,425.783333333333,440.783333333333,453.283333333333,460.8,470.8,478.3,488.3,500.8,510.783333333333,523.283333333333,528.316666666667,535.783333333333,543.3,555.8,560.783333333333,570.783333333333,578.283333333333,595.8,605.783333333333,613.3,670.783333333333,680.8,693.3,700.783333333333,713.283333333333,720.783333333333,740.8,748.283333333333,758.283333333333,783.3,803.333333333333,808.3,815.8,825.8,833.3,840.816666666667,853.3,860.8,870.8,883.283333333333,895.8,903.3,918.3,933.283333333333,940.783333333333,953.3,960.783333333333,975.783333333333,985.8,998.283333333333,1008.3,1025.8,1063.28333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
